stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
101.718734, 5.130577, 0.472339, -0.006912, -0.006912, -0.739786
101.989572, 5.224028, 0.478674, 0.023306, 0.030217, -0.833238
102.556516, 5.463642, 0.492771, 0.050750, 0.027445, -1.072852
103.358806, 5.851593, 0.513254, 0.053677, 0.002927, -1.460802
102.393505, 5.311493, 0.487249, 0.093655, 0.039978, -0.920703
100.701773, 4.489949, 0.441652, 0.086492, -0.007164, -0.099158
98.880126, 3.696207, 0.392147, 0.071741, -0.014751, 0.694583
95.795027, 2.581673, 0.310520, -0.027008, -0.098750, 1.809118
96.619319, 2.815586, 0.330184, -0.007660, 0.019348, 1.575204
97.874378, 3.218041, 0.361775, 0.001398, 0.009058, 1.172749
96.862183, 2.834161, 0.333675, 0.015898, 0.014500, 1.556629
97.432032, 2.996439, 0.347328, 0.040841, 0.024943, 1.394351
99.249108, 3.637339, 0.395190, 0.028006, -0.012834, 0.753451
99.172458, 3.572494, 0.391899, 0.059032, 0.031026, 0.818296
100.214063, 3.959700, 0.419619, 0.076535, 0.017503, 0.431091
100.182600, 3.910418, 0.417663, 0.108843, 0.032308, 0.480373
99.192324, 3.475423, 0.388779, 0.126484, 0.017641, 0.915368
99.360797, 3.505851, 0.392258, 0.158086, 0.031602, 0.884940
98.934730, 3.306196, 0.378985, 0.187109, 0.029023, 1.084595
97.439612, 2.737713, 0.335857, 0.185592, -0.001517, 1.653077
98.501991, 3.075398, 0.364033, 0.201757, 0.016165, 1.315392
97.169174, 2.582206, 0.325226, 0.206527, 0.004770, 1.808585
96.176551, 2.241535, 0.296407, 0.221512, 0.014985, 2.149256
98.847252, 3.096032, 0.369594, 0.156047, -0.065466, 1.294759
100.424848, 3.677255, 0.414361, 0.154592, -0.001455, 0.713535
98.473137, 2.888929, 0.355793, 0.130457, -0.024135, 1.501861
98.032295, 2.699930, 0.341453, 0.159431, 0.028974, 1.690860
95.591848, 1.920100, 0.271360, 0.102926, -0.056505, 2.470690
99.577533, 3.187234, 0.383878, -0.085025, -0.187951, 1.203556
99.142657, 2.985923, 0.369354, -0.054137, 0.030888, 1.404868
99.268107, 2.994912, 0.371588, -0.020134, 0.034004, 1.395879
98.063673, 2.533337, 0.333858, -0.009476, 0.010658, 1.857453
96.399589, 1.985421, 0.283680, -0.020126, -0.010650, 2.405369
95.072949, 1.603472, 0.244982, -0.017037, 0.003089, 2.787318
95.044573, 1.566478, 0.242010, 0.010852, 0.027889, 2.824312
95.685653, 1.695667, 0.257293, 0.034685, 0.023833, 2.695123
96.266807, 1.817029, 0.271462, 0.060579, 0.025894, 2.573762
95.299093, 1.536714, 0.242086, 0.075789, 0.015210, 2.854076
96.132819, 1.715416, 0.263150, 0.096793, 0.021003, 2.675374
95.299656, 1.475042, 0.237373, 0.115590, 0.018797, 2.915749
97.351464, 1.986368, 0.294609, 0.089221, -0.026369, 2.404422
96.689306, 1.763495, 0.272424, 0.114377, 0.025156, 2.627296
96.666816, 1.722913, 0.269379, 0.146406, 0.032028, 2.667878
96.236610, 1.576236, 0.254207, 0.174795, 0.028390, 2.814554
96.957317, 1.731740, 0.273277, 0.200247, 0.025451, 2.659051
95.652779, 1.368435, 0.232130, 0.204614, 0.004368, 3.022355
96.338643, 1.500379, 0.249515, 0.229833, 0.025219, 2.890411
