stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
102.058406, 5.292512, 0.481128, -0.023256, -0.023256, -0.901722
104.143173, 6.335777, 0.534290, -0.067830, -0.044574, -1.944987
103.298324, 5.857119, 0.512199, -0.045464, 0.022365, -1.466329
104.183888, 6.283869, 0.534537, -0.023302, 0.022163, -1.893079
106.150488, 7.325568, 0.583969, -0.018683, 0.004619, -2.934778
108.497174, 8.725281, 0.640682, -0.053429, -0.034746, -4.334491
108.115232, 8.444320, 0.631811, -0.023207, 0.030221, -4.053530
110.520998, 9.993988, 0.687276, -0.058826, -0.035619, -5.603197
113.357116, 11.992237, 0.746751, -0.114429, -0.055603, -7.601446
113.373913, 11.968612, 0.747778, -0.085481, 0.028949, -7.577821
113.994709, 12.400714, 0.760490, -0.060597, 0.024883, -8.009923
112.419483, 11.189928, 0.729951, -0.055131, 0.005466, -6.799138
113.281517, 11.790106, 0.748126, -0.033104, 0.022028, -7.399316
111.518010, 10.464676, 0.712089, -0.034241, -0.001137, -6.073886
112.147785, 10.879688, 0.726239, -0.007640, 0.026600, -6.488898
111.790405, 10.583406, 0.719231, 0.022097, 0.029737, -6.192616
111.858670, 10.594336, 0.721365, 0.053340, 0.031244, -6.203546
111.373798, 10.208443, 0.711339, 0.082515, 0.029175, -5.817652
111.876429, 10.530244, 0.723112, 0.111415, 0.028900, -6.139454
109.105734, 8.574201, 0.658922, 0.056965, -0.054450, -4.183411
110.247073, 9.302268, 0.687096, 0.074675, 0.017710, -4.911478
109.338375, 8.647343, 0.665460, 0.098653, 0.023978, -4.256553
108.274277, 7.912387, 0.638760, 0.119142, 0.020489, -3.521597
108.760064, 8.184575, 0.651611, 0.151191, 0.032049, -3.793785
112.184721, 10.520798, 0.734487, 0.040307, -0.110884, -6.130007
113.679402, 11.604677, 0.767416, 0.047125, 0.006818, -7.213887
110.996387, 9.582948, 0.708682, 0.002365, -0.044760, -5.192158
111.511945, 9.911022, 0.721615, 0.032805, 0.030440, -5.520232
110.301803, 9.013694, 0.693144, 0.049880, 0.017074, -4.622904
111.249163, 9.640313, 0.717021, 0.073232, 0.023352, -5.249522
111.434569, 9.732559, 0.722289, 0.106976, 0.033744, -5.341768
111.742803, 9.915281, 0.730498, 0.139879, 0.032903, -5.524490
108.682172, 7.752479, 0.653081, 0.059795, -0.080084, -3.361688
106.137609, 6.137710, 0.580347, 0.006490, -0.053304, -1.746920
107.446495, 6.878247, 0.618947, 0.020061, 0.013570, -2.487457
106.667240, 6.360041, 0.596138, 0.050036, 0.029976, -1.969250
108.285871, 7.318825, 0.643745, 0.050506, 0.000470, -2.928035
107.706624, 6.905568, 0.627324, 0.084692, 0.034185, -2.514777
104.596429, 5.076868, 0.531279, -0.043719, -0.128411, -0.686078
102.921650, 4.167202, 0.475895, -0.028841, 0.014878, 0.223588
101.386944, 3.432595, 0.424009, -0.029041, -0.000200, 0.958196
101.421488, 3.403878, 0.423790, 0.010395, 0.039437, 0.986912
104.731872, 4.964239, 0.533854, -0.150983, -0.161378, -0.573449
103.984925, 4.528047, 0.508306, -0.118621, 0.032361, -0.137257
102.512819, 3.750130, 0.456980, -0.093790, 0.024832, 0.640661
99.670400, 2.547750, 0.358294, -0.194624, -0.100834, 1.843040
100.249571, 2.717911, 0.376020, -0.160581, 0.034043, 1.672879
101.990094, 3.378549, 0.434982, -0.170234, -0.009653, 1.012241
102.166792, 3.409183, 0.439862, -0.128091, 0.042143, 0.981607
103.089852, 3.782084, 0.471682, -0.099106, 0.028985, 0.608706
102.682212, 3.544548, 0.455781, -0.058305, 0.040801, 0.846242
101.546349, 3.003257, 0.412928, -0.039016, 0.019289, 1.387533
103.142947, 3.659509, 0.470298, -0.039855, -0.000838, 0.731281
103.143453, 3.609608, 0.469166, 0.005831, 0.045686, 0.781182
103.743394, 3.846567, 0.490672, 0.045901, 0.040070, 0.544223
105.599471, 4.769251, 0.559937, 0.029278, -0.016623, -0.378461
105.244574, 4.519604, 0.546401, 0.074815, 0.045536, -0.128814
107.032522, 5.502397, 0.612938, 0.063709, -0.011106, -1.111607
108.874636, 6.638988, 0.678603, 0.050263, -0.013447, -2.248197
108.011059, 6.011615, 0.649648, 0.084943, 0.034681, -1.620824
107.287281, 5.495556, 0.624027, 0.124445, 0.039501, -1.104765
108.906886, 6.499802, 0.683679, 0.124791, 0.000347, -2.109011
108.357393, 6.073924, 0.665426, 0.168263, 0.043471, -1.683133
111.747391, 8.475773, 0.779072, 0.015671, -0.152592, -4.084983
112.609544, 9.110285, 0.805973, 0.045043, 0.029373, -4.719495
110.503366, 7.423622, 0.745379, 0.026087, -0.018956, -3.032832
111.903173, 8.447716, 0.791553, 0.037947, 0.011860, -4.056926
111.692077, 8.230076, 0.788119, 0.080547, 0.042600, -3.839286
106.578056, 4.591742, 0.600891, -0.319486, -0.400032, -0.200952
107.679923, 5.218098, 0.648393, -0.289669, 0.029816, -0.827308
109.039809, 6.077472, 0.704842, -0.273740, 0.015929, -1.686682
109.376837, 6.257539, 0.720270, -0.223305, 0.050435, -1.866748
107.980663, 5.226927, 0.665949, -0.205532, 0.017773, -0.836137
110.106564, 6.675856, 0.753647, -0.245355, -0.039823, -2.285066
111.024276, 7.326266, 0.789911, -0.211728, 0.033626, -2.935476
110.096741, 6.548431, 0.760225, -0.174559, 0.037170, -2.157641
109.740136, 6.217390, 0.750070, -0.122289, 0.052270, -1.826600
107.155063, 4.350678, 0.637602, -0.202125, -0.079836, 0.040112
109.199006, 5.686083, 0.735277, -0.240674, -0.038549, -1.295293
107.612464, 4.503787, 0.664811, -0.232353, 0.008321, -0.112997
102.664117, 1.800453, 0.390338, -0.825408, -0.593055, 2.590338
102.270363, 1.579655, 0.363520, -0.762187, 0.063221, 2.811135
105.253070, 2.842963, 0.538698, -0.944828, -0.182642, 1.547827
108.668755, 4.943471, 0.733202, -1.210750, -0.265922, -0.552681
108.513879, 4.753679, 0.730728, -1.142048, 0.068702, -0.362889
104.963121, 2.452706, 0.518785, -1.443221, -0.301173, 1.938084
103.176145, 1.525815, 0.393864, -1.448689, -0.005468, 2.864975
103.768016, 1.679034, 0.430316, -1.372815, 0.075874, 2.711757
105.096418, 2.215615, 0.526109, -1.342164, 0.030651, 2.175175
106.762601, 3.095271, 0.652413, -1.350625, -0.008461, 1.295519
106.282397, 2.684366, 0.621459, -1.259748, 0.090877, 1.706425
108.561458, 4.200320, 0.793090, -1.365770, -0.106023, 0.190470
108.954468, 4.429838, 0.831022, -1.291856, 0.073914, -0.039048
109.205776, 4.557005, 0.862396, -1.218852, 0.073004, -0.166214
108.059563, 3.501650, 0.810050, -1.160998, 0.057854, 0.889141
109.453949, 4.620125, 0.918782, -1.158405, 0.002594, -0.229335
110.448775, 5.508768, 0.974350, -1.142652, 0.015752, -1.117978
107.664950, 2.820134, 0.882536, -1.176681, -0.034028, 1.570656
110.165175, 5.176011, 0.999258, -1.335285, -0.158604, -0.785221
