stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
102.738235, 5.625570, 0.498655, -0.064922, -0.064922, -1.234780
100.754107, 4.652519, 0.446473, -0.085798, -0.020876, -0.261729
99.643290, 4.139057, 0.416501, -0.072296, 0.013502, 0.251733
100.125083, 4.308543, 0.428198, -0.044828, 0.027468, 0.082247
101.020597, 4.667413, 0.450977, -0.024072, 0.020757, -0.276623
103.877752, 6.047329, 0.525785, -0.119535, -0.095464, -1.656539
104.593407, 6.392657, 0.543974, -0.093413, 0.026122, -2.001867
103.094253, 5.569383, 0.504160, -0.090659, 0.002755, -1.178593
100.705952, 4.385786, 0.439061, -0.115761, -0.025102, 0.005004
101.815038, 4.852780, 0.468260, -0.099761, 0.016000, -0.461989
100.355816, 4.162931, 0.427641, -0.097466, 0.002295, 0.227860
101.076843, 4.442058, 0.446441, -0.072107, 0.025358, -0.051268
100.348025, 4.088204, 0.425418, -0.047671, 0.024437, 0.302586
100.673894, 4.192032, 0.433433, -0.016703, 0.030968, 0.198758
100.841078, 4.228284, 0.437108, 0.015593, 0.032296, 0.162506
99.555792, 3.654122, 0.400141, 0.023995, 0.008401, 0.736668
99.197646, 3.477492, 0.388928, 0.053729, 0.029734, 0.913298
99.423684, 3.530574, 0.394028, 0.085082, 0.031353, 0.860216
99.855380, 3.667073, 0.405028, 0.115155, 0.030073, 0.723717
102.743478, 4.916574, 0.486655, 0.031776, -0.083379, -0.525784
106.891197, 7.136458, 0.602003, -0.174069, -0.205845, -2.745668
106.874991, 7.085660, 0.601584, -0.138720, 0.035349, -2.694869
109.559601, 8.754538, 0.671383, -0.198269, -0.059548, -4.363748
109.703621, 8.810714, 0.675425, -0.164201, 0.034067, -4.419924
109.385321, 8.555848, 0.667938, -0.130816, 0.033386, -4.165057
112.127319, 10.439118, 0.734044, -0.189014, -0.058199, -6.048328
109.777906, 8.737453, 0.678832, -0.219071, -0.030057, -4.346662
110.880884, 9.460341, 0.706637, -0.199771, 0.019300, -5.069550
112.743308, 10.777409, 0.750461, -0.207636, -0.007865, -6.386618
111.757247, 10.007683, 0.729033, -0.185257, 0.022379, -5.616893
114.050678, 11.700087, 0.780441, -0.212782, -0.027526, -7.309297
113.583555, 11.298637, 0.771817, -0.183584, 0.029198, -6.907846
115.064175, 12.426479, 0.803137, -0.176254, 0.007330, -8.035689
117.002191, 13.982768, 0.839647, -0.184005, -0.007751, -9.591977
116.104552, 13.199679, 0.825345, -0.162992, 0.021012, -8.808888
116.826883, 13.765079, 0.839525, -0.140435, 0.022558, -9.374289
116.551960, 13.499041, 0.836213, -0.113580, 0.026854, -9.108251
118.771625, 15.363420, 0.873462, -0.130187, -0.016607, -10.972630
117.900359, 14.574134, 0.861773, -0.110699, 0.019488, -10.183343
118.794664, 15.318392, 0.876932, -0.092915, 0.017784, -10.927602
118.198972, 14.765097, 0.869623, -0.070826, 0.022088, -10.374307
116.641252, 13.393895, 0.845577, -0.062994, 0.007833, -9.003104
116.708281, 13.414540, 0.848417, -0.035422, 0.027571, -9.023749
119.394648, 15.720737, 0.892004, -0.070956, -0.035533, -11.329946
116.308945, 13.003455, 0.844697, -0.115148, -0.044193, -8.612665
115.436089, 12.234793, 0.829916, -0.092253, 0.022896, -7.844003
