stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
99.144568, 4.000715, 0.405521, 0.019599, 0.019599, 0.390075
99.731924, 4.209787, 0.419792, 0.045123, 0.025523, 0.181003
101.730992, 5.065722, 0.471232, 0.024648, -0.020474, -0.674932
103.423268, 5.884733, 0.514925, -0.001159, -0.025807, -1.493943
106.560598, 7.567141, 0.594105, -0.072777, -0.071618, -3.176350
108.029298, 8.428094, 0.629648, -0.066705, 0.006072, -4.037303
108.929293, 8.966483, 0.650953, -0.044334, 0.022371, -4.575693
107.448871, 7.990423, 0.615828, -0.038108, 0.006226, -3.599632
108.006179, 8.299069, 0.629448, -0.009324, 0.028784, -3.908278
109.017716, 8.909690, 0.653746, 0.010842, 0.020166, -4.518900
107.510718, 7.912872, 0.617519, 0.016281, 0.005439, -3.522081
108.067518, 8.221655, 0.631348, 0.045532, 0.029251, -3.830865
112.016327, 10.859843, 0.722164, -0.105533, -0.151066, -6.469053
110.767738, 9.936599, 0.695516, -0.090934, 0.014600, -5.545809
111.194296, 10.197013, 0.705563, -0.061337, 0.029597, -5.806223
109.440805, 8.955435, 0.665632, -0.063736, -0.002398, -4.564644
108.970085, 8.605139, 0.654585, -0.033111, 0.030624, -4.214349
110.467391, 9.572968, 0.690707, -0.027052, 0.006059, -5.182178
112.518353, 10.998893, 0.736956, -0.042986, -0.015934, -6.608103
114.501373, 12.464102, 0.777871, -0.053937, -0.010950, -8.073311
115.216809, 12.989508, 0.792297, -0.030431, 0.023505, -8.598717
113.898218, 11.923888, 0.767965, -0.017298, 0.013133, -7.533097
115.098663, 12.823565, 0.792175, -0.002572, 0.014726, -8.432775
112.561557, 10.838159, 0.741919, -0.034773, -0.032200, -6.447369
113.133258, 11.227321, 0.755056, -0.006992, 0.027780, -6.836531
115.588044, 13.105497, 0.804518, -0.039030, -0.032038, -8.714707
114.072821, 11.870299, 0.776470, -0.030785, 0.008245, -7.479509
111.643694, 10.006296, 0.724684, -0.060540, -0.029755, -5.615506
112.888979, 10.886962, 0.753654, -0.045808, 0.014732, -6.496172
113.893028, 11.615959, 0.776056, -0.025465, 0.020343, -7.225169
113.992519, 11.654732, 0.779242, 0.005354, 0.030819, -7.263942
114.844852, 12.288599, 0.797596, 0.028005, 0.022652, -7.897808
114.106018, 11.666048, 0.783944, 0.053400, 0.025395, -7.275257
111.420074, 9.597470, 0.724617, 0.008637, -0.044763, -5.206680
109.902918, 8.483586, 0.687014, 0.016107, 0.007470, -4.092795
111.476849, 9.554580, 0.727912, 0.019777, 0.003670, -5.163790
113.032438, 10.675080, 0.765630, 0.024509, 0.004732, -6.284289
111.918670, 9.794508, 0.740764, 0.044823, 0.020314, -5.403718
112.188944, 9.953547, 0.748412, 0.078744, 0.033922, -5.562757
110.897887, 8.964115, 0.717283, 0.094599, 0.015854, -4.573325
111.852318, 9.617434, 0.742569, 0.118885, 0.024286, -5.226643
114.363837, 11.516836, 0.801527, 0.077186, -0.041699, -7.126046
108.835194, 7.403885, 0.662855, -0.249164, -0.326349, -3.013094
108.466159, 7.114445, 0.652548, -0.210788, 0.038375, -2.723655
110.222677, 8.260004, 0.704206, -0.216472, -0.005683, -3.869214
111.429039, 9.084699, 0.737979, -0.198543, 0.017929, -4.693909
109.703270, 7.804561, 0.691436, -0.199263, -0.000720, -3.413770
109.267008, 7.458050, 0.679514, -0.161170, 0.038093, -3.067259
111.639352, 9.105737, 0.747624, -0.203458, -0.042288, -4.714947
112.765560, 9.920348, 0.777915, -0.183486, 0.019972, -5.529558
116.536556, 12.976024, 0.860034, -0.313385, -0.129899, -8.585234
115.349785, 11.929251, 0.839473, -0.295961, 0.017424, -7.538460
116.979215, 13.286522, 0.871920, -0.293823, 0.002139, -8.895731
112.837540, 9.799837, 0.786860, -0.427176, -0.133354, -5.409047
115.357986, 11.817880, 0.845943, -0.469859, -0.042683, -7.427089
113.041520, 9.871990, 0.795913, -0.492124, -0.022265, -5.481199
111.337457, 8.505423, 0.752355, -0.489839, 0.002285, -4.114633
110.075571, 7.528835, 0.716317, -0.470152, 0.019687, -3.138045
111.730290, 8.707454, 0.767352, -0.470589, -0.000437, -4.316664
109.304543, 6.881195, 0.694399, -0.513421, -0.042832, -2.490404
112.137972, 8.927371, 0.783044, -0.598965, -0.085544, -4.536581
113.006303, 9.571492, 0.808634, -0.571029, 0.027935, -5.180701
115.102626, 11.279006, 0.860222, -0.591558, -0.020529, -6.888215
112.909631, 9.400287, 0.811291, -0.608065, -0.016507, -5.009496
113.006861, 9.432630, 0.816570, -0.569742, 0.038323, -5.041839
113.157206, 9.509235, 0.823330, -0.531855, 0.037887, -5.118444
112.558202, 8.972386, 0.810232, -0.496537, 0.035318, -4.581596
113.580682, 9.769246, 0.840175, -0.473158, 0.023380, -5.378456
113.253057, 9.448602, 0.835064, -0.436321, 0.036836, -5.057812
114.380623, 10.362878, 0.865862, -0.417496, 0.018826, -5.972087
113.471777, 9.539389, 0.847493, -0.389780, 0.027715, -5.148598
116.381057, 12.064385, 0.912511, -0.457814, -0.068034, -7.673594
117.608280, 13.164539, 0.934674, -0.447497, 0.010317, -8.773749
116.736939, 12.321321, 0.925273, -0.428344, 0.019153, -7.930531
115.931806, 11.544791, 0.915587, -0.406318, 0.022026, -7.154001
116.830823, 12.341532, 0.933882, -0.389357, 0.016962, -7.950742
116.886646, 12.361206, 0.938380, -0.366536, 0.022820, -7.970415
116.468360, 11.936416, 0.936068, -0.343951, 0.022585, -7.545626
116.871392, 12.283443, 0.945750, -0.323378, 0.020573, -7.892653
115.911905, 11.347927, 0.935745, -0.305077, 0.018301, -6.957136
115.249709, 10.694810, 0.929171, -0.281271, 0.023806, -6.304019
116.415160, 11.757705, 0.951824, -0.270855, 0.010416, -7.366915
115.791733, 11.133914, 0.947574, -0.250310, 0.020545, -6.743124
119.022405, 14.235227, 0.983054, -0.300129, -0.049819, -9.844437
118.589730, 13.789979, 0.983220, -0.290450, 0.009679, -9.399189
116.818838, 12.034695, 0.973271, -0.286570, 0.003879, -7.643904
118.096750, 13.265410, 0.986060, -0.283644, 0.002926, -8.874620
119.793367, 14.930058, 0.994705, -0.285592, -0.001948, -10.539268
122.955223, 18.071897, 0.999271, -0.292686, -0.007094, -13.681106
121.385955, 16.492683, 0.998915, -0.292023, 0.000664, -12.101893
120.462218, 15.558392, 0.998891, -0.290888, 0.001134, -11.167601
120.999395, 16.083927, 0.999586, -0.290265, 0.000623, -11.693136
122.253691, 17.327240, 0.999935, -0.290234, 0.000031, -12.936450
122.047288, 17.110292, 0.999978, -0.290113, 0.000121, -12.719501
123.005386, 18.057874, 0.999999, -0.290058, 0.000055, -13.667084
122.953603, 17.995594, 1.000000, -0.290003, 0.000056, -13.604804
123.880340, 18.911835, 1.000000, -0.289948, 0.000055, -14.521044
124.022097, 19.043095, 1.000000, -0.289893, 0.000055, -14.652305
125.072476, 20.082975, 1.000000, -0.289839, 0.000055, -15.692185
