stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
99.190278, 4.019279, 0.406704, 0.020629, 0.020629, 0.371512
97.233604, 3.241979, 0.355231, -0.001462, -0.022090, 1.148811
96.362652, 2.912398, 0.331868, 0.015625, 0.017087, 1.478393
98.293263, 3.568271, 0.380144, -0.002422, -0.018048, 0.822520
99.797974, 4.135843, 0.418597, -0.001341, 0.001082, 0.254947
99.495358, 3.976507, 0.409564, 0.027587, 0.028928, 0.414283
101.120580, 4.641708, 0.451968, 0.024373, -0.003214, -0.250918
102.813191, 5.408042, 0.496480, 0.018973, -0.005399, -1.017252
103.058982, 5.514373, 0.502647, 0.030148, 0.011174, -1.123582
102.085857, 4.980589, 0.475600, 0.070204, 0.040056, -0.589799
100.683860, 4.304683, 0.436599, 0.075004, 0.004800, 0.086107
101.349860, 4.564967, 0.453938, 0.101568, 0.026564, -0.174177
102.397464, 5.018026, 0.481943, 0.119955, 0.018387, -0.627236
99.782637, 3.816751, 0.408734, 0.056647, -0.063308, 0.574039
99.901867, 3.830056, 0.410927, 0.088414, 0.031767, 0.560735
100.109974, 3.880159, 0.415630, 0.120143, 0.031729, 0.510632
102.891234, 5.105952, 0.492902, 0.046593, -0.073550, -0.715162
102.564816, 4.907931, 0.483019, 0.079202, 0.032609, -0.517141
99.648095, 3.583728, 0.399144, -0.009846, -0.089048, 0.807062
97.805712, 2.862522, 0.345987, -0.027607, -0.017761, 1.528269
99.000478, 3.260382, 0.378171, -0.015170, 0.012437, 1.130409
99.292300, 3.335929, 0.385174, 0.016249, 0.031419, 1.054861
99.893675, 3.535798, 0.401257, 0.044552, 0.028303, 0.854992
100.958108, 3.941012, 0.431218, 0.062828, 0.018276, 0.449779
100.212162, 3.589795, 0.408088, 0.088457, 0.025629, 0.800995
98.569499, 2.923348, 0.358587, 0.080861, -0.007596, 1.467442
100.627383, 3.684724, 0.417979, 0.054207, -0.026654, 0.706066
99.579931, 3.225815, 0.385373, 0.071502, 0.017294, 1.164975
98.628732, 2.836447, 0.355633, 0.090823, 0.019321, 1.554343
98.374575, 2.711030, 0.346496, 0.122664, 0.031841, 1.679760
99.528093, 3.092541, 0.379456, 0.137742, 0.015078, 1.298250
99.076829, 2.886916, 0.364230, 0.168705, 0.030963, 1.503874
97.535634, 2.326192, 0.316447, 0.164803, -0.003902, 2.064598
97.928572, 2.416966, 0.326210, 0.195558, 0.030756, 1.973824
97.288567, 2.179491, 0.305311, 0.221347, 0.025789, 2.211299
98.631220, 2.578840, 0.343821, 0.229217, 0.007869, 1.811951
101.733144, 3.753560, 0.440367, 0.117916, -0.111301, 0.637230
102.133807, 3.889514, 0.452177, 0.154340, 0.036424, 0.501276
101.146234, 3.416625, 0.418824, 0.176490, 0.022150, 0.974165
99.467453, 2.719383, 0.362884, 0.166771, -0.009718, 1.671407
99.653749, 2.747203, 0.367110, 0.203260, 0.036489, 1.643587
97.461456, 1.982804, 0.295739, 0.159510, -0.043751, 2.407987
94.797357, 1.269845, 0.216202, 0.081944, -0.077566, 3.120945
94.849295, 1.251106, 0.215017, 0.110013, 0.028069, 3.139684
92.890022, 0.854837, 0.162658, 0.083117, -0.026895, 3.535954
92.580262, 0.781629, 0.152792, 0.104534, 0.021417, 3.609161
91.212480, 0.572931, 0.120843, 0.102929, -0.001604, 3.817859
91.284208, 0.561370, 0.119644, 0.122132, 0.019203, 3.829420
92.194736, 0.656240, 0.135955, 0.135186, 0.013054, 3.734551
93.046074, 0.755194, 0.152451, 0.150810, 0.015624, 3.635596
93.531955, 0.805837, 0.161233, 0.172923, 0.022113, 3.584953
90.269937, 0.380964, 0.090247, 0.070451, -0.102471, 4.009827
90.681847, 0.401759, 0.094806, 0.086066, 0.015615, 3.989032
90.681018, 0.384023, 0.092075, 0.102919, 0.016853, 4.006767
90.514762, 0.351962, 0.086458, 0.118891, 0.015972, 4.038828
88.566969, 0.201284, 0.055191, 0.100439, -0.018453, 4.189506
88.460954, 0.184099, 0.051643, 0.111317, 0.010879, 4.206691
89.715438, 0.244891, 0.065847, 0.114887, 0.003569, 4.145899
89.376453, 0.210364, 0.058571, 0.126542, 0.011656, 4.180427
90.018572, 0.236446, 0.065010, 0.137583, 0.011041, 4.154344
87.666052, 0.110502, 0.034767, 0.110046, -0.027537, 4.280288
87.916869, 0.110685, 0.035115, 0.118304, 0.008257, 4.280106
89.351848, 0.160023, 0.048286, 0.119072, 0.000768, 4.230768
89.789584, 0.169807, 0.051200, 0.130023, 0.010952, 4.220983
86.941436, 0.061324, 0.021804, 0.092255, -0.037768, 4.329466
87.039210, 0.057485, 0.020824, 0.098053, 0.005798, 4.333305
86.457911, 0.041604, 0.015898, 0.101665, 0.003612, 4.349187
86.115312, 0.032371, 0.012907, 0.105330, 0.003664, 4.358420
86.510578, 0.033515, 0.013448, 0.109190, 0.003860, 4.357275
86.150316, 0.025378, 0.010657, 0.112381, 0.003191, 4.365412
87.299924, 0.035731, 0.014547, 0.114202, 0.001820, 4.355059
88.696785, 0.054930, 0.021388, 0.115212, 0.001010, 4.335860
89.144110, 0.057828, 0.022642, 0.121709, 0.006498, 4.332962
86.520824, 0.016310, 0.007574, 0.103649, -0.018060, 4.374481
86.616025, 0.014333, 0.006845, 0.106293, 0.002644, 4.376457
86.741741, 0.012664, 0.006219, 0.108777, 0.002484, 4.378127
88.789655, 0.027875, 0.012687, 0.106259, -0.002518, 4.362916
90.261182, 0.045552, 0.019792, 0.107153, 0.000893, 4.345238
88.081274, 0.013559, 0.006927, 0.095839, -0.011314, 4.377231
83.509808, 0.000682, 0.000466, 0.077000, -0.018839, 4.390108
83.605009, 0.000505, 0.000360, 0.077225, 0.000225, 4.390285
83.898399, 0.000420, 0.000309, 0.077421, 0.000196, 4.390371
83.575592, 0.000211, 0.000167, 0.077535, 0.000114, 4.390579
82.448976, 0.000049, 0.000043, 0.077516, -0.000019, 4.390741
82.311840, 0.000023, 0.000022, 0.077543, 0.000027, 4.390767
83.445584, 0.000034, 0.000033, 0.077564, 0.000021, 4.390756
83.827614, 0.000024, 0.000024, 0.077594, 0.000030, 4.390766
84.499502, 0.000022, 0.000022, 0.077620, 0.000026, 4.390769
84.388620, 0.000008, 0.000009, 0.077639, 0.000019, 4.390783
86.048859, 0.000018, 0.000020, 0.077651, 0.000012, 4.390772
87.025885, 0.000019, 0.000022, 0.077677, 0.000026, 4.390771
88.519269, 0.000035, 0.000041, 0.077702, 0.000025, 4.390755
88.312474, 0.000007, 0.000010, 0.077729, 0.000027, 4.390783
89.841296, 0.000012, 0.000016, 0.077748, 0.000018, 4.390779
90.884159, 0.000008, 0.000012, 0.077775, 0.000028, 4.390782
92.320035, 0.000008, 0.000013, 0.077801, 0.000025, 4.390783
91.096161, 0.000000, 0.000000, 0.077800, -0.000000, 4.390790
91.518838, 0.000000, 0.000000, 0.077808, 0.000008, 4.390790
92.386310, 0.000000, 0.000000, 0.077816, 0.000008, 4.390790
