stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
102.248219, 5.384304, 0.486031, -0.033689, -0.033689, -0.993513
102.525404, 5.484249, 0.492573, -0.003313, 0.030376, -1.093459
102.310764, 5.343325, 0.486372, 0.027419, 0.030732, -0.952535
102.883469, 5.610551, 0.500894, 0.034336, 0.006917, -1.219761
103.460166, 5.866980, 0.515384, 0.062218, 0.027883, -1.476190
103.982135, 6.102354, 0.528501, 0.091157, 0.028938, -1.711564
102.254862, 5.171559, 0.482253, 0.104249, 0.013092, -0.780769
100.809771, 4.467098, 0.442765, 0.107442, 0.003194, -0.076308
99.205294, 3.757319, 0.398582, 0.102840, -0.004603, 0.633471
98.120794, 3.307996, 0.368338, 0.116361, 0.013521, 1.082794
95.790980, 2.491653, 0.305923, 0.071299, -0.045061, 1.899137
95.173445, 2.278797, 0.288682, 0.092584, 0.021284, 2.111993
94.364910, 2.026025, 0.266903, 0.109456, 0.016873, 2.364766
91.869033, 1.410796, 0.206750, 0.056241, -0.053215, 2.979994
90.707060, 1.164029, 0.180087, 0.061032, 0.004790, 3.226761
91.722808, 1.334878, 0.199902, 0.071607, 0.010575, 3.055912
91.392212, 1.247639, 0.190871, 0.091079, 0.019472, 3.143151
91.971553, 1.338462, 0.201689, 0.109238, 0.018158, 3.052328
93.911595, 1.746062, 0.245245, 0.091227, -0.018011, 2.644729
96.839484, 2.541097, 0.319428, 0.012141, -0.079086, 1.849694
95.972679, 2.243540, 0.294430, 0.030000, 0.017859, 2.147250
93.802359, 1.638753, 0.236948, -0.006798, -0.036798, 2.752037
92.477227, 1.321487, 0.203492, -0.005562, 0.001236, 3.069303
93.135887, 1.434882, 0.216917, 0.013339, 0.018901, 2.955909
95.694514, 2.040552, 0.279834, -0.039183, -0.052521, 2.350238
96.946338, 2.379117, 0.312284, -0.029903, 0.009280, 2.011673
97.003563, 2.363816, 0.312126, 0.000498, 0.030401, 2.026974
95.277556, 1.836137, 0.262952, -0.013323, -0.013821, 2.554654
95.305789, 1.813358, 0.261708, 0.014575, 0.027898, 2.577432
96.820280, 2.207709, 0.301466, 0.014286, -0.000289, 2.183082
94.622479, 1.582887, 0.239553, -0.026129, -0.040415, 2.807903
92.804934, 1.164131, 0.192264, -0.044866, -0.018737, 3.226659
93.212793, 1.218605, 0.199757, -0.022582, 0.022283, 3.172186
89.349374, 0.594596, 0.116270, -0.172049, -0.149466, 3.796194
87.405518, 0.386682, 0.083106, -0.191136, -0.019087, 4.004108
89.385776, 0.564284, 0.112653, -0.204867, -0.013731, 3.826506
90.030065, 0.622076, 0.122151, -0.191041, 0.013826, 3.768714
91.389621, 0.784607, 0.146847, -0.188549, 0.002492, 3.606183
90.112315, 0.595082, 0.119168, -0.187864, 0.000685, 3.795708
89.092301, 0.466794, 0.098945, -0.182154, 0.005710, 3.923996
87.028569, 0.283569, 0.066639, -0.203971, -0.021817, 4.107221
86.446226, 0.236351, 0.057729, -0.196126, 0.007845, 4.154440
87.411610, 0.285575, 0.067739, -0.190111, 0.006015, 4.105215
86.770790, 0.234013, 0.057884, -0.182535, 0.007576, 4.156777
87.071364, 0.240807, 0.059592, -0.172424, 0.010112, 4.149983
87.125870, 0.233010, 0.058337, -0.161886, 0.010538, 4.157781
87.311266, 0.232800, 0.058635, -0.151358, 0.010528, 4.157991
86.388717, 0.174308, 0.046447, -0.147460, 0.003898, 4.216483
87.234742, 0.206769, 0.053830, -0.141021, 0.006439, 4.184022
85.357730, 0.116925, 0.033665, -0.152676, -0.011655, 4.273865
83.859501, 0.069818, 0.021862, -0.156296, -0.003619, 4.320972
83.456114, 0.057083, 0.018511, -0.152570, 0.003726, 4.333707
83.415299, 0.052167, 0.017243, -0.148572, 0.003998, 4.338623
83.557829, 0.050532, 0.016889, -0.144631, 0.003941, 4.340258
82.840484, 0.036330, 0.012776, -0.142694, 0.001938, 4.354461
81.828361, 0.022916, 0.008600, -0.142327, 0.000367, 4.367874
80.719342, 0.013413, 0.005398, -0.142442, -0.000115, 4.377377
79.735287, 0.007922, 0.003402, -0.142319, 0.000123, 4.382868
78.712605, 0.004410, 0.002026, -0.142327, -0.000008, 4.386380
77.530444, 0.002163, 0.001072, -0.142505, -0.000178, 4.388627
75.698085, 0.000699, 0.000385, -0.143027, -0.000522, 4.390091
76.416839, 0.000860, 0.000469, -0.142927, 0.000100, 4.389931
77.175002, 0.001076, 0.000580, -0.142806, 0.000122, 4.389715
76.962434, 0.000790, 0.000441, -0.142661, 0.000144, 4.390001
80.922935, 0.005100, 0.002426, -0.145243, -0.002582, 4.385691
82.627148, 0.009641, 0.004336, -0.145683, -0.000440, 4.381149
84.124541, 0.016164, 0.006933, -0.145763, -0.000080, 4.374626
83.449604, 0.010388, 0.004727, -0.144737, 0.001027, 4.380403
84.568328, 0.014779, 0.006538, -0.143893, 0.000844, 4.376011
84.311937, 0.011301, 0.005206, -0.142158, 0.001735, 4.379490
84.033626, 0.008402, 0.004040, -0.140765, 0.001394, 4.382389
