stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
98.924743, 3.912198, 0.399834, 0.013894, 0.013894, 0.478592
99.312527, 4.036023, 0.408864, 0.041584, 0.027690, 0.354768
101.245962, 4.840240, 0.458530, 0.024256, -0.017328, -0.449449
103.176170, 5.758284, 0.508513, -0.012853, -0.037109, -1.367494
104.318815, 6.319079, 0.537615, 0.002767, 0.015619, -1.928289
100.214661, 4.277976, 0.428684, -0.167522, -0.170289, 0.112814
98.771751, 3.653864, 0.389271, -0.165817, 0.001705, 0.736926
101.338849, 4.705118, 0.456992, -0.221242, -0.055424, -0.314327
102.455571, 5.195321, 0.486272, -0.205261, 0.015980, -0.804531
101.731822, 4.813907, 0.466003, -0.180234, 0.025027, -0.423117
102.386423, 5.087591, 0.483043, -0.153115, 0.027119, -0.696800
102.429480, 5.071033, 0.483522, -0.120177, 0.032938, -0.680243
100.434459, 4.125077, 0.427802, -0.143280, -0.023103, 0.265713
99.976973, 3.896704, 0.414111, -0.114488, 0.028792, 0.494087
100.625327, 4.134629, 0.431087, -0.087655, 0.026833, 0.256162
100.933890, 4.232112, 0.438734, -0.056022, 0.031632, 0.158678
101.900685, 4.631484, 0.465043, -0.035208, 0.020815, -0.240694
99.992740, 3.759360, 0.410087, -0.054606, -0.019399, 0.631430
99.366407, 3.472420, 0.391166, -0.028218, 0.026388, 0.918371
98.170458, 2.990570, 0.356152, -0.017697, 0.010521, 1.400220
98.936480, 3.236238, 0.376351, 0.006281, 0.023978, 1.154552
100.111412, 3.661087, 0.408796, 0.020247, 0.013965, 0.729703
99.136823, 3.240412, 0.379350, 0.038820, 0.018573, 1.150379
100.194116, 3.620144, 0.408786, 0.056766, 0.017946, 0.770647
99.691430, 3.381284, 0.392775, 0.086436, 0.029670, 1.009506
99.591512, 3.305068, 0.388492, 0.119866, 0.033429, 1.085722
100.474413, 3.621137, 0.413405, 0.143299, 0.023433, 0.769653
99.693109, 3.269621, 0.388749, 0.168072, 0.024773, 1.121169
100.007798, 3.355181, 0.396812, 0.201343, 0.033272, 1.035609
100.731457, 3.610844, 0.417460, 0.229253, 0.027910, 0.779947
99.090922, 2.929546, 0.366244, 0.221902, -0.007351, 1.461244
99.163508, 2.918601, 0.366857, 0.256144, 0.034242, 1.472190
101.510729, 3.823093, 0.437943, 0.209452, -0.046693, 0.567698
103.480067, 4.703020, 0.498676, 0.187973, -0.021479, -0.312230
103.653707, 4.767426, 0.503631, 0.205523, 0.017550, -0.376636
102.994108, 4.378040, 0.481788, 0.258027, 0.052505, 0.012750
102.888962, 4.284043, 0.477556, 0.296904, 0.038876, 0.106747
101.844779, 3.760178, 0.442802, 0.317692, 0.020788, 0.630612
100.986985, 3.350342, 0.413640, 0.343626, 0.025934, 1.040448
100.167111, 2.981159, 0.385468, 0.369898, 0.026272, 1.409631
99.516384, 2.697081, 0.362665, 0.399644, 0.029746, 1.693709
99.057798, 2.494685, 0.345990, 0.432454, 0.032810, 1.896106
99.927651, 2.766586, 0.372506, 0.458402, 0.025949, 1.624204
102.862451, 3.958117, 0.470022, 0.356728, -0.101674, 0.432673
101.244326, 3.198083, 0.413467, 0.351839, -0.004889, 1.192707
103.548636, 4.194779, 0.491682, 0.304099, -0.047740, 0.196011
102.994157, 3.880467, 0.471472, 0.341179, 0.037081, 0.510324
102.978938, 3.825930, 0.469881, 0.384142, 0.042963, 0.564861
104.246644, 4.422020, 0.513986, 0.379340, -0.004803, -0.031230
103.189505, 3.829268, 0.475265, 0.423897, 0.044558, 0.561522
103.173765, 3.772979, 0.473637, 0.468262, 0.044364, 0.617811
101.848714, 3.129779, 0.423968, 0.479442, 0.011180, 1.261012
98.780293, 1.956953, 0.312148, 0.347428, -0.132014, 2.433837
100.140997, 2.369053, 0.357825, 0.357239, 0.009811, 2.021738
99.048224, 1.956762, 0.316269, 0.375222, 0.017984, 2.434028
99.882840, 2.188049, 0.343707, 0.405022, 0.029800, 2.202741
99.501468, 2.015167, 0.327219, 0.443675, 0.038653, 2.375623
98.726984, 1.729964, 0.296493, 0.472467, 0.028792, 2.660827
98.679136, 1.673092, 0.291780, 0.512466, 0.039999, 2.717698
98.654548, 1.623011, 0.287795, 0.552733, 0.040267, 2.767780
100.140756, 2.043796, 0.340347, 0.557072, 0.004338, 2.346995
103.199889, 3.215690, 0.461106, 0.423222, -0.133850, 1.175100
101.030116, 2.260685, 0.370174, 0.373372, -0.049850, 2.130105
102.398627, 2.751055, 0.424415, 0.386140, 0.012768, 1.639736
103.081100, 2.994143, 0.451549, 0.428703, 0.042563, 1.396647
102.152411, 2.537937, 0.409750, 0.461281, 0.032578, 1.852853
101.481820, 2.218513, 0.378430, 0.502076, 0.040794, 2.172277
101.366320, 2.120497, 0.370636, 0.552843, 0.050767, 2.270293
100.545488, 1.778134, 0.332076, 0.587514, 0.034671, 2.612657
103.412672, 2.850324, 0.457870, 0.464369, -0.123145, 1.540466
105.033713, 3.610642, 0.532085, 0.441908, -0.022461, 0.780149
105.667758, 3.871443, 0.561263, 0.513330, 0.071422, 0.519347
106.415962, 4.238720, 0.596274, 0.560543, 0.047213, 0.152070
105.777384, 3.800483, 0.566637, 0.612194, 0.051651, 0.590307
106.879393, 4.386363, 0.619757, 0.645245, 0.033050, 0.004427
107.524995, 4.728614, 0.651438, 0.697037, 0.051792, -0.337824
108.473861, 5.300710, 0.696826, 0.736658, 0.039621, -0.909920
106.676506, 4.051221, 0.613784, 0.726801, -0.009857, 0.339569
104.672741, 2.872868, 0.508114, 0.669253, -0.057548, 1.517922
106.887652, 4.035228, 0.627820, 0.627396, -0.041857, 0.355563
105.596731, 3.191919, 0.558701, 0.654044, 0.026647, 1.198871
105.538431, 3.080326, 0.555591, 0.727593, 0.073549, 1.310465
104.215910, 2.316987, 0.475460, 0.750712, 0.023119, 2.073804
103.524932, 1.922712, 0.429939, 0.811842, 0.061131, 2.468079
103.098860, 1.664375, 0.398932, 0.882849, 0.071007, 2.726415
100.344494, 0.732799, 0.227949, 0.711793, -0.171056, 3.657992
103.004238, 1.459113, 0.382192, 0.589638, -0.122155, 2.931677
103.404392, 1.527307, 0.404266, 0.670677, 0.081039, 2.863484
104.702614, 2.014316, 0.496183, 0.704565, 0.033889, 2.376474
104.651071, 1.886123, 0.490123, 0.802299, 0.097734, 2.504668
104.067380, 1.507975, 0.438956, 0.889545, 0.087246, 2.882816
106.122975, 2.474120, 0.613362, 0.821422, -0.068123, 1.916670
106.074011, 2.325255, 0.614520, 0.934123, 0.112701, 2.065535
102.220081, 0.544897, 0.246010, 0.340021, -0.594102, 3.845893
99.981105, 0.119701, 0.079053, 0.212000, -0.128021, 4.271089
100.108335, 0.079716, 0.061385, 0.261292, 0.049292, 4.311074
98.821462, 0.009937, 0.011237, 0.251501, -0.009792, 4.380854
96.678072, 0.000031, 0.000065, 0.237236, -0.014265, 4.390759
97.591831, 0.000000, 0.000001, 0.237349, 0.000113, 4.390790
