stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
99.342358, 4.081429, 0.410644, 0.023663, 0.023663, 0.309362
99.764620, 4.223526, 0.420644, 0.051325, 0.027662, 0.167264
101.588593, 4.998884, 0.467506, 0.039472, -0.011853, -0.608094
103.483220, 5.915651, 0.516478, 0.004242, -0.035230, -1.524860
105.854669, 7.153910, 0.576598, -0.013931, -0.018173, -2.763120
106.845723, 7.699682, 0.601053, 0.006390, 0.020321, -3.308892
106.805076, 7.637247, 0.600011, 0.038787, 0.032398, -3.246456
105.130579, 6.650640, 0.557545, 0.015081, -0.023706, -2.259850
107.309034, 7.866159, 0.612437, 0.008996, -0.006085, -3.475368
108.736827, 8.726988, 0.647114, 0.016860, 0.007864, -4.336198
107.574796, 7.952492, 0.619105, 0.033276, 0.016417, -3.561702
106.432372, 7.222593, 0.590319, 0.050080, 0.016803, -2.831803
107.711412, 7.959278, 0.622676, 0.062925, 0.012846, -3.568487
106.296753, 7.064355, 0.586632, 0.071116, 0.008191, -2.673565
105.607020, 6.626562, 0.568330, 0.098811, 0.027695, -2.235771
105.360802, 6.447887, 0.561519, 0.132266, 0.033455, -2.057096
106.374035, 6.990602, 0.588385, 0.153284, 0.021018, -2.599811
109.322884, 8.797885, 0.663522, 0.075558, -0.077725, -4.407094
110.702958, 9.697052, 0.696700, 0.085784, 0.010225, -5.306262
108.626543, 8.261309, 0.646952, 0.068207, -0.017577, -3.870519
109.194112, 8.592171, 0.661481, 0.098389, 0.030182, -4.201380
109.728026, 8.908518, 0.675066, 0.128912, 0.030523, -4.517728
109.670073, 8.828858, 0.674114, 0.162998, 0.034085, -4.438068
108.647616, 8.111465, 0.648716, 0.184696, 0.021699, -3.720674
107.842395, 7.555899, 0.627853, 0.211733, 0.027037, -3.165109
109.698160, 8.724828, 0.676298, 0.202005, -0.009728, -4.334038
109.160398, 8.323103, 0.663102, 0.233568, 0.031564, -3.932312
109.309280, 8.380259, 0.667407, 0.268803, 0.035235, -3.989469
109.186603, 8.256429, 0.664705, 0.304378, 0.035574, -3.865639
109.728828, 8.578557, 0.679275, 0.336319, 0.031941, -4.187767
110.506258, 9.072491, 0.699622, 0.363963, 0.027645, -4.681701
109.777199, 8.526580, 0.681733, 0.393075, 0.029111, -4.135790
111.397186, 9.622668, 0.723150, 0.394845, 0.001771, -5.231878
112.252437, 10.208907, 0.744398, 0.420083, 0.025237, -5.818117
110.780013, 9.096158, 0.709646, 0.429528, 0.009445, -4.705367
107.270598, 6.725138, 0.614018, 0.303249, -0.126279, -2.334348
108.730574, 7.607912, 0.656342, 0.311089, 0.007840, -3.217122
109.349935, 7.975367, 0.674168, 0.343852, 0.032764, -3.584577
109.016627, 7.707298, 0.665519, 0.380728, 0.036875, -3.316507
110.369640, 8.588864, 0.703393, 0.393221, 0.012493, -4.198074
111.034405, 9.018486, 0.721849, 0.424379, 0.031158, -4.627696
108.359192, 7.138245, 0.648243, 0.366504, -0.057875, -2.747455
111.051322, 8.942369, 0.724462, 0.301310, -0.065195, -4.551578
112.122860, 9.690162, 0.753038, 0.322740, 0.021430, -5.299372
110.715305, 8.610264, 0.717742, 0.335312, 0.012572, -4.219474
111.987468, 9.500846, 0.752362, 0.350818, 0.015506, -5.110055
111.357446, 8.986913, 0.737399, 0.383364, 0.032546, -4.596123
110.127285, 8.053536, 0.704705, 0.402405, 0.019041, -3.662746
111.504650, 9.005271, 0.744054, 0.414446, 0.012041, -4.614481
112.370079, 9.614641, 0.768050, 0.441706, 0.027260, -5.223850
112.155599, 9.405559, 0.764198, 0.478491, 0.036785, -5.014768
113.257410, 10.219564, 0.793388, 0.498965, 0.020474, -5.828773
115.682519, 12.171010, 0.848120, 0.463720, -0.035245, -7.780220
116.795455, 13.090213, 0.870852, 0.479940, 0.016219, -8.699423
116.865273, 13.114822, 0.874241, 0.507388, 0.027448, -8.724032
114.223316, 10.829421, 0.823917, 0.474297, -0.033091, -6.438630
112.026046, 9.030138, 0.771519, 0.454995, -0.019301, -4.639347
112.207614, 9.123922, 0.778439, 0.493660, 0.038665, -4.733132
113.558353, 10.155033, 0.815172, 0.506306, 0.012646, -5.764243
114.819331, 11.160244, 0.846383, 0.520883, 0.014577, -6.769454
114.150228, 10.555883, 0.834008, 0.550444, 0.029561, -6.165093
114.300932, 10.639121, 0.840036, 0.584551, 0.034107, -6.248331
115.166855, 11.334300, 0.861561, 0.608366, 0.023815, -6.943510
115.313948, 11.421117, 0.867362, 0.639619, 0.031253, -7.030326
116.356388, 12.298755, 0.890205, 0.657427, 0.017808, -7.907965
115.797062, 11.764982, 0.882715, 0.684294, 0.026867, -7.374192
113.901975, 10.084999, 0.844910, 0.682550, -0.001744, -5.694209
112.413493, 8.806322, 0.809182, 0.695114, 0.012564, -4.415531
110.820799, 7.501126, 0.763469, 0.703448, 0.008334, -3.110335
110.183678, 6.965224, 0.744548, 0.745348, 0.041899, -2.574434
111.792330, 8.154331, 0.800480, 0.746585, 0.001238, -3.763541
109.803462, 6.568270, 0.736341, 0.732602, -0.013983, -2.177480
105.977123, 3.981517, 0.575866, 0.494567, -0.238035, 0.409273
105.549348, 3.672523, 0.555646, 0.551609, 0.057043, 0.718267
105.873142, 3.786841, 0.571511, 0.611806, 0.060197, 0.603949
106.155359, 3.880816, 0.585831, 0.673555, 0.061749, 0.509974
105.906263, 3.665709, 0.573883, 0.737016, 0.063460, 0.725081
104.842709, 3.033536, 0.518220, 0.753241, 0.016225, 1.357255
107.157897, 4.280378, 0.639687, 0.701159, -0.052081, 0.110413
106.341357, 3.700101, 0.598943, 0.752799, 0.051640, 0.690689
106.236016, 3.560545, 0.594403, 0.823385, 0.070586, 0.830245
105.160641, 2.874598, 0.533522, 0.864296, 0.040910, 1.516192
105.747659, 3.116731, 0.568300, 0.930155, 0.065859, 1.274060
105.476277, 2.881226, 0.552301, 1.005873, 0.075718, 1.509565
104.908511, 2.512987, 0.516083, 1.055140, 0.049267, 1.877803
106.831100, 3.515123, 0.639698, 1.040202, -0.014938, 0.875667
105.376552, 2.560032, 0.546474, 1.058495, 0.018292, 1.830759
106.211768, 2.946218, 0.605475, 1.123378, 0.064884, 1.444573
107.066410, 3.394351, 0.667976, 1.186733, 0.063355, 0.996439
105.466827, 2.312373, 0.554674, 1.193587, 0.006854, 2.078417
104.505464, 1.708280, 0.475527, 1.258982, 0.065394, 2.682510
104.134069, 1.425957, 0.439194, 1.360060, 0.101078, 2.964833
102.462165, 0.711545, 0.283697, 1.335920, -0.024140, 3.679245
101.696358, 0.427073, 0.204617, 1.400454, 0.064534, 3.963717
101.148997, 0.246523, 0.142462, 1.467122, 0.066668, 4.144267
99.382792, 0.044481, 0.037306, 1.416287, -0.050834, 4.346310
98.701160, 0.008664, 0.009941, 1.426452, 0.010165, 4.382126
97.336757, 0.000116, 0.000224, 1.421482, -0.004970, 4.390674
98.608434, 0.000006, 0.000019, 1.422016, 0.000534, 4.390784
