stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
98.462243, 3.730039, 0.387898, -0.002186, -0.002186, 0.660751
96.687421, 3.051749, 0.341373, -0.015765, -0.013579, 1.339041
96.780898, 3.053409, 0.342447, 0.011512, 0.027277, 1.337381
96.639600, 2.975008, 0.337546, 0.038542, 0.027030, 1.415782
95.636383, 2.620107, 0.310882, 0.051875, 0.013333, 1.770684
97.655959, 3.267846, 0.361127, 0.029301, -0.022574, 1.122944
99.878003, 4.100764, 0.418730, -0.004348, -0.033649, 0.290026
99.243977, 3.806770, 0.400727, 0.020418, 0.024766, 0.584020
100.204737, 4.169120, 0.425516, 0.039505, 0.019087, 0.221670
97.746570, 3.172021, 0.358380, -0.013198, -0.052703, 1.218769
99.252015, 3.707512, 0.397584, -0.012329, 0.000868, 0.683278
96.939712, 2.828659, 0.334284, -0.056359, -0.044029, 1.562132
95.304600, 2.287815, 0.290397, -0.065046, -0.008687, 2.102976
96.446301, 2.605165, 0.318333, -0.053375, 0.011671, 1.785626
97.813618, 3.032229, 0.353424, -0.047970, 0.005405, 1.358562
100.453953, 4.024782, 0.425268, -0.110498, -0.062528, 0.366009
101.645076, 4.513536, 0.457833, -0.096555, 0.013942, -0.122746
99.367943, 3.508654, 0.392459, -0.138399, -0.041844, 0.882136
99.925324, 3.695471, 0.407015, -0.110002, 0.028397, 0.695319
97.531099, 2.768555, 0.338381, -0.161250, -0.051249, 1.622236
97.031520, 2.570377, 0.323056, -0.135136, 0.026115, 1.820414
96.978191, 2.520596, 0.319961, -0.105452, 0.029684, 1.870194
97.764143, 2.746649, 0.340223, -0.082869, 0.022582, 1.644142
99.128397, 3.201082, 0.377722, -0.076188, 0.006681, 1.189708
97.709722, 2.660003, 0.335485, -0.074379, 0.001810, 1.730788
96.068184, 2.115567, 0.288058, -0.083651, -0.009272, 2.275223
94.038729, 1.558015, 0.232952, -0.113244, -0.029593, 2.832775
95.815359, 1.981427, 0.277403, -0.124816, -0.011573, 2.409363
94.864512, 1.700454, 0.250038, -0.110064, 0.014752, 2.690336
94.094111, 1.487725, 0.228116, -0.092160, 0.017904, 2.903065
91.663385, 0.982109, 0.168601, -0.143024, -0.050864, 3.408681
90.878217, 0.835521, 0.149826, -0.130266, 0.012758, 3.555270
92.385839, 1.061530, 0.180304, -0.131675, -0.001410, 3.329260
93.231855, 1.196458, 0.197960, -0.115624, 0.016052, 3.194332
92.608661, 1.053201, 0.180886, -0.097457, 0.018166, 3.337590
92.848777, 1.072249, 0.184183, -0.074639, 0.022819, 3.318542
90.958352, 0.743751, 0.140258, -0.095922, -0.021284, 3.647039
92.880837, 1.027964, 0.180190, -0.111693, -0.015770, 3.362826
92.577417, 0.950046, 0.170670, -0.090017, 0.021675, 3.440745
92.447472, 0.904097, 0.165229, -0.067729, 0.022288, 3.486693
93.097813, 0.990931, 0.177970, -0.048540, 0.019189, 3.399859
93.024534, 0.952635, 0.173680, -0.024835, 0.023705, 3.438155
92.967280, 0.917597, 0.169744, -0.001252, 0.023583, 3.473193
93.743077, 1.029450, 0.186088, 0.017106, 0.018359, 3.361340
92.280247, 0.759950, 0.148684, 0.012765, -0.004342, 3.630840
91.527010, 0.632983, 0.129850, 0.026454, 0.013689, 3.757807
89.891109, 0.429861, 0.096317, 0.016041, -0.010412, 3.960930
91.520412, 0.590192, 0.124422, 0.011824, -0.004217, 3.800598
91.727204, 0.595026, 0.125986, 0.031649, 0.019825, 3.795764
92.456089, 0.669284, 0.138908, 0.048137, 0.016487, 3.721507
91.735360, 0.553737, 0.120613, 0.062365, 0.014228, 3.837053
92.781532, 0.667656, 0.140451, 0.073592, 0.011226, 3.723134
92.795858, 0.645780, 0.137793, 0.096261, 0.022669, 3.745011
92.484013, 0.581078, 0.127799, 0.116797, 0.020536, 3.809712
92.732104, 0.590024, 0.130247, 0.138453, 0.021656, 3.800766
90.302635, 0.317806, 0.080199, 0.093115, -0.045338, 4.072985
90.082165, 0.285149, 0.073993, 0.107412, 0.014297, 4.105641
88.964363, 0.199367, 0.055590, 0.109863, 0.002450, 4.191424
88.827129, 0.180158, 0.051517, 0.120983, 0.011120, 4.210633
92.074869, 0.404750, 0.100490, 0.063282, -0.057701, 3.986041
90.773671, 0.273669, 0.073884, 0.062734, -0.000548, 4.117122
88.603140, 0.137110, 0.042055, 0.038293, -0.024440, 4.253681
88.203214, 0.112013, 0.035786, 0.046219, 0.007926, 4.278778
88.642833, 0.118952, 0.037994, 0.054714, 0.008495, 4.271838
88.829582, 0.116385, 0.037654, 0.064060, 0.009345, 4.274405
87.713138, 0.073083, 0.025595, 0.065010, 0.000951, 4.317708
86.567418, 0.043377, 0.016485, 0.065182, 0.000172, 4.347414
86.261194, 0.034302, 0.013577, 0.069078, 0.003896, 4.356488
84.453949, 0.014048, 0.006250, 0.064689, -0.004389, 4.376742
83.757150, 0.008721, 0.004130, 0.065617, 0.000928, 4.382070
85.304063, 0.015184, 0.006848, 0.065516, -0.000101, 4.375607
85.694942, 0.015489, 0.007053, 0.067838, 0.002322, 4.375302
84.271041, 0.006565, 0.003316, 0.066667, -0.001171, 4.384226
85.652541, 0.010796, 0.005247, 0.066997, 0.000330, 4.379994
85.908006, 0.010156, 0.005035, 0.068941, 0.001944, 4.380635
84.551660, 0.004048, 0.002232, 0.068184, -0.000757, 4.386742
84.490427, 0.003075, 0.001765, 0.069009, 0.000826, 4.387716
81.430883, 0.000328, 0.000229, 0.066350, -0.002660, 4.390463
81.735672, 0.000283, 0.000203, 0.066469, 0.000119, 4.390507
80.028663, 0.000050, 0.000041, 0.066360, -0.000109, 4.390740
78.467306, 0.000008, 0.000007, 0.066344, -0.000015, 4.390783
77.485291, 0.000002, 0.000002, 0.066350, 0.000006, 4.390789
76.691561, 0.000000, 0.000000, 0.066356, 0.000007, 4.390790
77.949539, 0.000001, 0.000001, 0.066363, 0.000007, 4.390790
79.426844, 0.000001, 0.000001, 0.066370, 0.000007, 4.390789
77.479984, 0.000000, 0.000000, 0.066375, 0.000005, 4.390790
77.002078, 0.000000, 0.000000, 0.066382, 0.000007, 4.390790
77.159079, 0.000000, 0.000000, 0.066388, 0.000007, 4.390790
75.878435, 0.000000, 0.000000, 0.066395, 0.000007, 4.390790
74.462334, 0.000000, 0.000000, 0.066401, 0.000007, 4.390790
74.634721, 0.000000, 0.000000, 0.066408, 0.000007, 4.390790
74.006320, -0.000000, 0.000000, 0.066415, 0.000007, 4.390790
