stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
99.292272, 4.060894, 0.409346, 0.022730, 0.022730, 0.329896
99.536552, 4.128270, 0.414699, 0.051722, 0.028991, 0.262520
102.328885, 5.352143, 0.486844, -0.017854, -0.069576, -0.961353
100.077605, 4.288243, 0.426947, -0.054391, -0.036536, 0.102547
100.584553, 4.473287, 0.439425, -0.026814, 0.027576, -0.082497
103.354210, 5.775632, 0.512107, -0.116045, -0.089230, -1.384841
103.002138, 5.560089, 0.502289, -0.085491, 0.030554, -1.169299
105.289228, 6.718483, 0.561630, -0.099695, -0.014204, -2.327693
103.113484, 5.541808, 0.504103, -0.150194, -0.050499, -1.151018
99.941340, 4.023079, 0.417376, -0.235174, -0.084980, 0.367711
100.984266, 4.437071, 0.444806, -0.217636, 0.017538, -0.046281
102.451202, 5.081543, 0.484116, -0.213645, 0.003991, -0.690753
102.480860, 5.058315, 0.484234, -0.180496, 0.033149, -0.667524
102.119233, 4.847477, 0.473532, -0.149210, 0.031286, -0.456687
101.694722, 4.611587, 0.460934, -0.118671, 0.030539, -0.220797
102.389921, 4.900667, 0.479565, -0.091514, 0.027156, -0.509876
99.799626, 3.716688, 0.405797, -0.154146, -0.062632, 0.674102
101.536829, 4.426355, 0.453885, -0.162526, -0.008379, -0.035565
100.272861, 3.838640, 0.416905, -0.152655, 0.009870, 0.552151
99.892289, 3.645603, 0.404888, -0.122063, 0.030593, 0.745187
99.770175, 3.559912, 0.400176, -0.089477, 0.032586, 0.830878
101.313928, 4.173634, 0.443702, -0.089043, 0.000434, 0.217156
102.753413, 4.802631, 0.484757, -0.083393, 0.005650, -0.411841
102.640743, 4.708247, 0.480706, -0.048100, 0.035293, -0.317457
104.244079, 5.496332, 0.527129, -0.069885, -0.021785, -1.105542
105.472511, 6.102798, 0.562208, -0.033722, 0.036163, -1.712008
104.633904, 5.620584, 0.537619, -0.028260, 0.005462, -1.229794
106.103853, 6.378717, 0.579930, -0.001147, 0.027113, -1.987927
103.661265, 5.028109, 0.507732, -0.072541, -0.071393, -0.637318
102.700409, 4.492070, 0.477674, -0.029089, 0.043451, -0.101279
103.787242, 5.007638, 0.510322, -0.029931, -0.000842, -0.616848
101.269362, 3.759045, 0.431589, -0.071028, -0.041097, 0.631746
101.722688, 3.916619, 0.444567, -0.036923, 0.034105, 0.474171
100.194495, 3.234098, 0.395533, -0.037888, -0.000965, 1.156692
98.697267, 2.639200, 0.347630, -0.038805, -0.000918, 1.751591
98.255657, 2.451873, 0.332336, -0.008142, 0.030663, 1.938917
99.223933, 2.749344, 0.360435, 0.013184, 0.021326, 1.641447
98.486205, 2.454345, 0.335638, 0.039006, 0.025822, 1.936446
98.815472, 2.528160, 0.344017, 0.072672, 0.033667, 1.862630
99.706481, 2.807039, 0.370568, 0.097201, 0.024529, 1.583751
97.033512, 1.894225, 0.285009, 0.016120, -0.081081, 2.496565
93.809721, 1.096506, 0.192966, -0.107525, -0.123645, 3.294284
93.959463, 1.097995, 0.194193, -0.081817, 0.025709, 3.292796
91.386077, 0.656593, 0.132088, -0.141857, -0.060041, 3.734197
91.164300, 0.607457, 0.125037, -0.123162, 0.018695, 3.783333
92.605422, 0.785481, 0.153368, -0.122075, 0.001087, 3.605310
90.655326, 0.508639, 0.110057, -0.145659, -0.023584, 3.882151
89.135696, 0.346918, 0.081605, -0.152138, -0.006479, 4.043872
89.886660, 0.396152, 0.091339, -0.140793, 0.011346, 3.994638
89.444830, 0.342117, 0.081701, -0.127903, 0.012890, 4.048673
88.800300, 0.279052, 0.069710, -0.118200, 0.009703, 4.111738
90.275569, 0.381472, 0.090343, -0.118378, -0.000178, 4.009318
92.601038, 0.619365, 0.133395, -0.146964, -0.028585, 3.771426
94.746959, 0.931063, 0.183513, -0.173584, -0.026621, 3.459727
95.171160, 0.980245, 0.192076, -0.146570, 0.027014, 3.410545
95.644266, 1.041637, 0.202425, -0.118820, 0.027750, 3.349153
94.721288, 0.837343, 0.173046, -0.103189, 0.015631, 3.553447
92.973048, 0.550353, 0.126126, -0.120278, -0.017089, 3.840438
93.505143, 0.595374, 0.135171, -0.099309, 0.020969, 3.795417
95.549694, 0.893045, 0.185953, -0.121820, -0.022512, 3.497745
92.713497, 0.450775, 0.110399, -0.208635, -0.086815, 3.940015
93.040418, 0.464799, 0.114083, -0.187559, 0.021077, 3.925991
93.547061, 0.500683, 0.122053, -0.166669, 0.020890, 3.890107
94.701894, 0.629030, 0.147204, -0.155165, 0.011504, 3.761760
91.792510, 0.283367, 0.078795, -0.239110, -0.083945, 4.107423
93.223628, 0.392901, 0.103564, -0.236592, 0.002518, 3.997890
88.903203, 0.100220, 0.033841, -0.392294, -0.155702, 4.290571
88.646351, 0.083476, 0.029269, -0.384569, 0.007724, 4.307315
89.485561, 0.101422, 0.034918, -0.378240, 0.006329, 4.289369
90.660206, 0.137464, 0.045641, -0.373604, 0.004636, 4.253327
90.478293, 0.117681, 0.040515, -0.362557, 0.011046, 4.273109
90.463144, 0.105890, 0.037506, -0.351769, 0.010789, 4.284900
90.685350, 0.103180, 0.037157, -0.341085, 0.010684, 4.287610
93.822303, 0.268551, 0.083471, -0.390256, -0.049171, 4.122239
94.822989, 0.336605, 0.101595, -0.375570, 0.014685, 4.054185
94.292895, 0.262499, 0.084251, -0.356279, 0.019291, 4.128291
93.883715, 0.208733, 0.070870, -0.337784, 0.018495, 4.182058
92.905005, 0.132150, 0.049209, -0.331236, 0.006548, 4.258640
93.659410, 0.155225, 0.057250, -0.317660, 0.013576, 4.235566
94.978093, 0.222927, 0.078612, -0.310416, 0.007244, 4.167863
93.312971, 0.104519, 0.042555, -0.323655, -0.013240, 4.286271
95.226985, 0.193171, 0.072556, -0.331272, -0.007617, 4.197619
94.655321, 0.134843, 0.054921, -0.315121, 0.016151, 4.255947
91.880920, 0.031518, 0.016113, -0.364704, -0.049583, 4.359272
94.048932, 0.073728, 0.034472, -0.372161, -0.007457, 4.317063
93.423395, 0.043739, 0.022540, -0.364087, 0.008074, 4.347051
94.633864, 0.064176, 0.032282, -0.357481, 0.006606, 4.326614
92.439610, 0.014069, 0.008799, -0.378541, -0.021060, 4.376722
92.804264, 0.012307, 0.008073, -0.373687, 0.004854, 4.378484
93.215446, 0.010777, 0.007438, -0.368948, 0.004739, 4.380013
94.393931, 0.015701, 0.010839, -0.365211, 0.003737, 4.375089
96.352202, 0.038305, 0.024883, -0.366724, -0.001513, 4.352486
97.265883, 0.046278, 0.030897, -0.352233, 0.014491, 4.344512
97.536061, 0.034854, 0.025672, -0.332790, 0.019443, 4.355936
98.543925, 0.042849, 0.033028, -0.315189, 0.017601, 4.347942
