stock_price,option_price,delta,hedging_error,pnl,pnl_with_hedge
100.000000, 4.390790, 0.428624, 0.000000, 0.000000, 0.000000
100.910816, 4.757429, 0.451377, 0.019942, 0.019942, -0.366639
99.893776, 4.278072, 0.424013, 0.036186, 0.016244, 0.112719
101.049197, 4.750524, 0.453372, 0.049873, 0.013687, -0.359734
98.650059, 3.705563, 0.389454, 0.003064, -0.046809, 0.685227
98.350958, 3.557752, 0.380491, 0.030945, 0.027881, 0.833038
97.026459, 3.045664, 0.344805, 0.035716, 0.004772, 1.345127
98.498072, 3.548323, 0.382023, 0.037463, 0.001747, 0.842468
99.547293, 3.929546, 0.408849, 0.053689, 0.016226, 0.461244
100.369902, 4.239768, 0.429978, 0.076147, 0.022458, 0.151023
101.988066, 4.934209, 0.472951, 0.073628, -0.002519, -0.543418
101.712078, 4.768038, 0.464678, 0.104981, 0.031353, -0.377247
104.361438, 6.076890, 0.536012, 0.023023, -0.081958, -1.686100
105.481669, 6.634083, 0.565445, 0.061343, 0.038320, -2.243292
105.733531, 6.738102, 0.571876, 0.094485, 0.033142, -2.347311
109.094785, 8.765947, 0.656994, -0.016459, -0.110945, -4.375157
107.345139, 7.614292, 0.613679, -0.020553, -0.004094, -3.223502
109.805144, 9.160202, 0.674699, -0.062592, -0.042039, -4.769412
110.160517, 9.362105, 0.683539, -0.031172, 0.031420, -4.971314
110.731054, 9.716636, 0.697349, -0.002264, 0.028908, -5.325846
110.742603, 9.685263, 0.698187, 0.030465, 0.032729, -5.294473
112.397275, 10.833013, 0.735911, 0.031278, 0.000813, -6.442223
110.000016, 9.093032, 0.681683, -0.000038, -0.031317, -4.702241
109.992233, 9.047306, 0.682008, 0.033844, 0.033883, -4.656516
110.661146, 9.468663, 0.698681, 0.062150, 0.028306, -5.077872
108.754665, 8.139667, 0.651823, 0.052399, -0.009751, -3.748876
110.562697, 9.318776, 0.697591, 0.045586, -0.006813, -4.927985
109.796184, 8.749864, 0.679291, 0.073062, 0.027476, -4.359074
110.714864, 9.343358, 0.702621, 0.097096, 0.024034, -4.952567
112.551864, 10.634143, 0.746224, 0.090245, -0.006851, -6.243352
114.208347, 11.861686, 0.782513, 0.091541, 0.001296, -7.470895
115.897650, 13.175259, 0.816228, 0.092189, 0.000648, -8.784468
113.446158, 11.192793, 0.768883, 0.065610, -0.026578, -6.802003
115.478329, 12.760747, 0.811056, 0.052621, -0.012990, -8.369957
112.860869, 10.666070, 0.758284, 0.016371, -0.036250, -6.275280
112.486277, 10.342711, 0.750873, 0.048253, 0.031882, -5.951920
112.651300, 10.426024, 0.755785, 0.081502, 0.033249, -6.035234
114.334282, 11.690383, 0.793770, 0.081711, 0.000210, -7.299592
114.857619, 12.070164, 0.805810, 0.109503, 0.027791, -7.679374
116.085190, 13.037255, 0.830830, 0.123628, 0.014125, -8.646465
115.346034, 12.390283, 0.818389, 0.148223, 0.024595, -7.999493
111.031256, 9.016213, 0.721768, -0.016994, -0.165217, -4.625423
112.214426, 9.845256, 0.752688, 0.000880, 0.017874, -5.454466
112.722163, 10.188297, 0.766218, 0.032603, 0.031724, -5.797506
113.282497, 10.579670, 0.780729, 0.063013, 0.030410, -6.188880
115.208273, 12.085111, 0.823682, 0.053363, -0.009650, -7.694321
113.768868, 10.879726, 0.794865, 0.064925, 0.011562, -6.488936
113.537784, 10.654834, 0.791260, 0.098251, 0.033326, -6.264044
114.789364, 11.622686, 0.820362, 0.112879, 0.014628, -7.231895
113.945145, 10.896241, 0.803893, 0.138580, 0.025702, -6.505451
115.239850, 11.915922, 0.833322, 0.151710, 0.013130, -7.525132
113.600014, 10.535417, 0.799628, 0.157375, 0.005664, -6.144626
113.193143, 10.168625, 0.791844, 0.190870, 0.033495, -5.777834
113.473805, 10.348735, 0.800432, 0.225135, 0.034265, -5.957945
117.106487, 13.361915, 0.876212, 0.111708, -0.113426, -8.971124
115.989661, 12.356191, 0.858323, 0.130012, 0.018304, -7.965400
116.287729, 12.575344, 0.866131, 0.158059, 0.028047, -8.184554
117.719641, 13.799256, 0.892860, 0.165641, 0.007582, -9.408466
116.874838, 13.014577, 0.881234, 0.186986, 0.021345, -8.623787
118.297738, 14.252245, 0.906211, 0.194319, 0.007333, -9.861455
119.372986, 15.204451, 0.923088, 0.207312, 0.012993, -10.813660
120.310068, 16.046751, 0.936313, 0.220617, 0.013305, -11.655961
124.599473, 20.125300, 0.972352, 0.148730, -0.071887, -15.734510
124.224325, 19.740645, 0.971758, 0.158601, 0.009871, -15.349855
122.340571, 17.898117, 0.961088, 0.160575, 0.001973, -13.507326
123.395482, 18.894957, 0.970060, 0.167723, 0.007148, -14.504167
121.073318, 16.636241, 0.954684, 0.163816, -0.003907, -12.245451
121.611866, 17.128010, 0.961297, 0.176389, 0.012574, -12.737220
125.106037, 20.509017, 0.983027, 0.144439, -0.031950, -16.118226
124.538568, 19.933931, 0.982061, 0.151535, 0.007096, -15.543141
124.490119, 19.868737, 0.983237, 0.159008, 0.007473, -15.477946
124.320705, 19.684732, 0.983934, 0.166282, 0.007274, -15.293941
120.930577, 16.355197, 0.966658, 0.149989, -0.016293, -11.964407
117.446897, 13.013878, 0.932428, 0.113821, -0.036168, -8.623088
120.537991, 15.929578, 0.968233, 0.070782, -0.043039, -11.538788
121.415068, 16.760873, 0.976421, 0.078711, 0.007929, -12.370083
119.617746, 14.992718, 0.965799, 0.081832, 0.003121, -10.601928
117.504542, 12.943652, 0.946708, 0.080002, -0.001830, -8.552861
118.133130, 13.513559, 0.957458, 0.095440, 0.015437, -9.122769
119.614304, 14.919797, 0.973717, 0.097493, 0.002053, -10.529007
116.527809, 11.927163, 0.944986, 0.074689, -0.022804, -7.536372
116.402112, 11.776508, 0.947385, 0.096827, 0.022139, -7.385717
120.387392, 15.616738, 0.985511, 0.022429, -0.074398, -11.225948
122.010167, 17.206289, 0.993006, 0.021923, -0.000507, -12.815498
121.930593, 17.112704, 0.994115, 0.026179, 0.004257, -12.721913
120.158695, 15.338884, 0.990585, 0.028204, 0.002024, -10.948094
121.375405, 16.532402, 0.995405, 0.029657, 0.001453, -12.141612
123.975328, 19.113669, 0.998988, 0.026023, -0.003634, -14.722879
126.402495, 21.528708, 0.999826, 0.025306, -0.000717, -17.137917
127.503427, 22.618934, 0.999953, 0.025420, 0.000115, -18.228143
126.870237, 21.975231, 0.999966, 0.025561, 0.000140, -17.584441
126.028704, 21.123194, 0.999975, 0.025689, 0.000128, -16.732404
125.559989, 20.643970, 0.999987, 0.025804, 0.000116, -16.253180
126.241460, 21.314936, 0.999998, 0.025895, 0.000091, -16.924146
127.687190, 22.750171, 1.000000, 0.025980, 0.000085, -18.359381
127.386603, 22.439090, 1.000000, 0.026066, 0.000086, -18.048299
128.571594, 23.613585, 1.000000, 0.026152, 0.000086, -19.222795
129.102570, 24.134066, 1.000000, 0.026237, 0.000086, -19.743275
130.152033, 25.173031, 1.000000, 0.026323, 0.000086, -20.782240
128.698154, 23.708654, 1.000000, 0.026409, 0.000086, -19.317863
